time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7600000000000003,-0.0018536902276359629,0.01948393532525286,10.610012461859295,0.021525121402235392,6.271206686862705,0.0,0.011166485907621707,0.09164985826058804,1.6102922921981044,0.011877522788441858,-0.039672937215503766,0.0,428.76204754868684,429.33347675276644,428.96673784969107,429.8246851474239
0.8000000000000004,-0.0012830009699776918,0.02336979539073329,10.676762938336733,0.02194234740585177,6.269535018699095,0.0,0.017465480246423186,0.10267198677116868,1.727134610828375,0.00485826548748793,-0.051858404939728577,0.0,463.5608953639601,462.1215441609617,462.86724610621,462.03784473969426
0.8400000000000004,-0.0004643651513760791,0.02766617579230807,10.746627716435713,0.02205614834629621,6.267572428254564,0.0,0.023576587163244307,0.11215829562723556,1.7660687926199408,-0.006317588483789332,-0.04275653358974835,0.0,426.90426268969003,428.0659129717266,426.24870306878034,424.81373627079813
0.8800000000000004,0.0006186933748043548,0.032347221586231115,10.818265577271696,0.021895247592865985,6.26591726349055,0.0,0.030669841776535423,0.12187969322434186,1.8157790804413592,0.0013811313217636932,-0.037849529286913264,0.0,431.30169115718405,431.9218761996808,431.6591502975281,432.6325804018754
0.9200000000000005,0.0020352976661499283,0.037460462333977214,10.893919463822067,0.021867253234664652,6.264334963374706,0.0,0.04025948625384199,0.13378522510424748,1.9667745390484739,-0.010432139647998207,-0.04659033280903542,0.0,480.0176829993305,479.02106523724996,477.99400641313525,476.64183069230955
0.9600000000000005,0.0038067050528626835,0.04299587962528334,10.973177732278891,0.02135014480182207,6.262443831940008,0.0,0.048408471314964285,0.1429685094056043,1.9961084270833342,-0.03128627576367206,-0.04956249433577769,0.0,423.15433076094274,422.7689179749603,423.74055562628763,421.0430780936802
1.0000000000000004,0.005956061940032066,0.048929514147216004,11.05531979481717,0.02003311303471289,6.260524804338711,0.0,0.059182138263924766,0.15363222984554165,2.110878536054743,-0.039551266627791945,-0.04399197517331243,0.0,462.5875397673978,463.24369693887354,463.58164583597073,462.60612837056743
1.0400000000000005,0.00855423660632807,0.055274695347503386,11.141994608644161,0.018435588624708288,6.258736875280963,0.0,0.07083463433130996,0.1635244822276507,2.22274306302171,-0.041163405617566845,-0.04705035863511971,0.0,462.602814072879,462.2403868573465,461.92070860312253,461.72923037884084
1.0800000000000005,0.011655516555194888,0.06201321453088339,11.233905920104869,0.016839765841798027,6.256894211840535,0.0,0.08435254043933742,0.17328682049971222,2.372653616512932,-0.03661080520884183,-0.04344144134840342,0.0,478.9436886740043,479.35412630195856,479.4028250651201,479.9207104500878
1.1200000000000006,0.015275326013659992,0.06909872319614052,11.330230095823813,0.015423146310054925,6.255160737776887,0.0,0.09673628247075165,0.1809023530610865,2.443469987909004,-0.0322955555797247,-0.0430274283909502,0.0,444.04747943664745,444.09737193528485,444.3066034692537,444.8363994257495
1.1600000000000006,0.019433701150473444,0.07649088758569399,11.430351493177634,0.01405845751334045,6.2533442872279466,0.0,0.1112843818543723,0.188635547060062,2.5624521260418094,-0.06272108539578708,-0.058704524258849006,0.0,467.15618594553405,465.3177643152344,468.91925560786973,465.3597875391125
1.2000000000000006,0.024200686040677422,0.0841798628010119,11.535474341541862,0.011483970266660037,6.25090043238669,0.0,0.12720926412765735,0.1956474282390609,2.6935197168055334,-0.07099486721499164,-0.07452712440114867,0.0,472.8300862030065,470.9955210338609,473.7504587368435,472.79244951231476
1.2400000000000007,0.02957674992648412,0.09210330969050579,11.644174471804904,0.008571296418923069,6.247850842180249,0.0,0.14175478931067367,0.20036867643241382,2.741418933730152,-0.08057415612416519,-0.08329845300134049,0.0,435.3906153559837,434.28364092574304,435.76811402970424,434.5610062760193
1.2800000000000007,0.0356163201850455,0.10020195656372922,11.756313038974305,0.00558303217672762,6.244682559719013,0.0,0.16043006746099672,0.20435822565820022,2.8653334678967584,-0.06398708201774905,-0.07082587458253567,0.0,469.19130785532025,470.63675750199747,469.7127740464787,471.63404844964515
1.3200000000000007,0.042325371884628066,0.10841531589056007,11.870586886660275,0.0034534339292022764,6.2417890679145955,0.0,0.17515566889514408,0.2061972849405897,2.848377792386464,-0.03795102552124561,-0.0782458908521676,0.0,404.2799179056003,403.27112112441597,401.86653355476756,405.38847784288464
1.3600000000000008,0.049785597733604275,0.11669796015814973,11.987534780665314,0.0019717796916767227,6.238576450358316,0.0,0.19805649016607663,0.2078311722671715,2.998793072750198,-0.034594409087644516,-0.08993815368415302,0.0,483.261711770402,481.9331580656915,482.16475266108836,482.5444541806476
1.4000000000000008,0.05811759893968373,0.1250268464795692,12.108730945110596,0.0006946447147324619,6.234881013466211,0.0,0.2187361135349144,0.2085352220570527,3.060912714550761,-0.02584495269186701,-0.1128887623969206,0.0,444.3237006151165,441.484432925753,443.5271354855772,444.6033266859501
1.4400000000000008,0.06744948834397942,0.13337422626680961,12.235230748580825,6.282882816615182,6.230327463333305,0.0,0.24817840734865343,0.2087567534419497,3.2637472876788003,-0.022464551899325863,-0.1171382352933469,0.0,506.8287709462863,506.36061234453507,504.760637357247,505.12640984081145
1.4800000000000009,0.0779573456759876,0.14171934162393285,12.36879122070105,6.282294601872618,6.225562815131003,0.0,0.27751683133628346,0.20844521264854898,3.4140118693084727,-0.0019497820915739053,-0.12798753865263343,0.0,485.52557336663205,484.2914091199412,483.4085642849876,485.72193660682916
1.520000000000001,0.08964155125206218,0.15004742126969023,12.507510425963922,6.28211934815803,6.220536895232662,0.0,0.3070014718305541,0.2079584491194779,3.5217433376670764,-0.018642780477575095,-0.12016370456149737,0.0,466.2453340644582,467.1477251088326,468.2883073151209,466.33652368075934
1.560000000000001,0.10258489495013527,0.15835282861137767,12.651007336817795,6.2814672717585935,6.215762217601267,0.0,0.34046501264213086,0.20726433677805692,3.652848307842762,-0.010812377224200092,-0.11719797267755032,0.0,478.4152524023062,478.742139496942,477.13373951933784,478.0297453557787
